PolicyNum,Year,Premium,Deduct,BCcov,Freq,Fire5,NoClaimCredit,EntityType,AlarmCredit,BCClaim
140738,2006,70723,5000.0,133438654.0,1,1,0,2,4,2218.64
140738,2007,86957,5000.0,202224438.0,1,1,0,2,4,1594.5
140738,2008,89401,5000.0,212860292.0,1,1,0,2,4,11904.32
140738,2009,79971,5000.0,222143323.0,0,1,0,2,4,0.0
140738,2010,74685,5000.0,240919221.0,0,1,0,2,4,0.0
140740,2006,5680,500.0,6604916.0,0,0,0,2,1,0.0
140740,2007,5517,500.0,7072392.0,0,0,0,2,1,0.0
140740,2008,5504,500.0,7438115.0,0,0,1,2,1,0.0
140740,2009,5486,500.0,7952000.0,1,0,1,2,1,1764.59
140740,2010,4860,500.0,7714583.0,1,0,0,2,2,960.0
140750,2006,41510,5000.0,83019729.0,1,1,0,2,4,682705.55
140750,2007,37960,5000.0,88278415.0,1,1,0,2,4,9762.0
140750,2008,38973,5000.0,92794409.0,4,1,0,2,4,26956.0
140750,2009,38525,5000.0,98779647.0,1,1,0,2,4,5375.53
140750,2010,34658,5000.0,96274851.0,3,1,0,2,4,60344.47
140760,2006,52518,5000.0,105036300.0,0,1,0,2,4,0.0
140760,2007,45351,5000.0,110613380.0,0,1,0,2,4,0.0
140760,2008,45611,5000.0,114029356.0,0,1,1,2,4,0.0
140760,2009,40660,5000.0,119587564.0,2,1,1,2,4,17466.99
140760,2010,40576,5000.0,119340744.0,1,1,0,2,4,6918.88
140770,2006,63977,500.0,87639934.0,24,1,0,2,4,66704.37
140770,2007,61405,500.0,94469305.0,16,1,0,2,4,53179.22
140770,2008,63665,500.0,99476471.0,20,1,0,2,4,62246.42
140770,2009,69046,500.0,104614707.0,15,1,0,2,4,85106.83
140770,2010,59992,500.0,99986392.0,13,1,0,2,4,76295.65
140784,2006,10644,10000.0,20871620.0,2,0,0,2,1,1243.0
140784,2007,10979,10000.0,21958537.0,1,0,0,2,1,11610.38
140784,2008,13627,2500.0,23096777.0,2,0,0,2,1,4788.79
140784,2009,12779,2500.0,24576829.0,2,0,0,2,1,6900.0
140784,2010,12771,2500.0,24096457.0,2,0,0,2,2,32282.0
140787,2006,14163,2500.0,24848490.0,0,1,0,2,4,0.0
140787,2007,12524,2500.0,26649251.0,1,1,0,2,4,2786.57
140787,2008,14012,2500.0,28024815.0,1,1,0,2,4,11160.48
140787,2009,12934,2500.0,29395759.0,0,1,0,2,4,0.0
140787,2010,12947,2500.0,28770015.0,0,1,0,2,4,0.0
140790,2006,18183,25000.0,64936798.0,2,1,0,2,4,1147735.1
140790,2007,18504,25000.0,66083624.0,0,1,0,2,4,0.0
140790,2008,20750,25000.0,69166364.0,0,1,0,2,4,0.0
140790,2009,18300,25000.0,73198953.0,0,1,1,2,4,0.0
140790,2010,19300,25000.0,71483069.0,0,1,1,2,4,0.0
140792,2006,25503,25000.0,70840966.0,1,0,0,2,4,9718.91
140792,2007,23392,25000.0,73102687.0,0,0,0,2,4,0.0
140792,2008,25212,25000.0,78786162.0,5,0,0,2,4,4856.68
140792,2009,22289,25000.0,82550430.0,0,0,0,2,4,0.0
140792,2010,21014,25000.0,77830476.0,0,0,0,2,4,0.0
140794,2006,22333,500.0,34359029.0,1,1,0,2,4,4902.0
140794,2007,22381,500.0,34433055.0,6,1,0,2,4,61454.62
140794,2008,25876,500.0,36444912.0,2,1,0,2,4,4913.81
140794,2009,21779,1000.0,38208022.0,1,1,0,2,4,3415.0
140794,2010,23733,1000.0,38280134.0,1,1,0,2,4,3875.0
140797,2006,4514,500.0,5015647.0,0,0,0,2,1,0.0
140797,2007,4207,500.0,5324101.0,0,0,0,2,1,0.0
140797,2008,4315,500.0,5603460.0,0,0,1,2,1,0.0
140797,2009,4371,500.0,5828228.0,0,0,1,2,1,0.0
140797,2010,3583,500.0,5429549.0,1,0,1,2,3,10004.19
140798,2006,5987,500.0,9210641.0,3,1,0,2,1,203565.09
140798,2007,6683,500.0,9686440.0,1,1,0,2,1,3650.0
140798,2008,6878,500.0,10115303.0,0,1,0,2,1,0.0
140798,2009,6817,500.0,10821132.0,1,1,0,2,4,2721.39
140798,2010,6815,500.0,10649359.0,0,1,0,2,4,0.0
140799,2006,13967,1000.0,20846738.0,0,0,0,2,3,0.0
140799,2007,13487,1000.0,22477870.0,2,0,0,2,3,4735.6
140799,2008,13976,1000.0,23688388.0,2,0,0,2,3,3731.4
140799,2009,14412,1000.0,24848774.0,3,0,0,2,3,6591.6
140799,2010,12182,1000.0,23886953.0,8,0,0,2,3,22606.93
140803,2006,10499,500.0,16154206.0,0,0,0,2,1,0.0
140803,2007,10257,500.0,17093640.0,0,0,0,2,1,0.0
140803,2008,9915,500.0,17093640.0,0,0,1,2,1,0.0
140803,2009,10299,500.0,18723770.0,0,0,1,2,1,0.0
140803,2010,10299,500.0,19804548.0,1,0,1,2,4,9667.0
140804,2006,31676,5000.0,77258666.0,0,1,0,2,1,0.0
140804,2007,34176,5000.0,81372340.0,0,1,0,2,1,0.0
140804,2008,35730,5000.0,85072307.0,0,1,1,2,1,0.0
140804,2009,32468,5000.0,90189909.0,2,1,1,2,1,40211.05
140804,2010,30111,5000.0,88559751.0,1,1,0,2,1,6000.0
140805,2006,9122,25000.0,22804285.0,1,1,0,2,4,50001.96
140805,2007,10489,25000.0,29969417.0,0,1,0,2,4,0.0
140805,2008,9219,25000.0,30729417.0,0,1,0,2,4,0.0
140805,2009,8399,25000.0,27094506.0,0,1,1,2,4,0.0
140805,2010,8101,25000.0,28932875.0,0,1,1,2,4,0.0
140808,2006,28642,1000.0,50248330.0,2,1,0,2,4,21139.11
140808,2007,26555,1000.0,54195599.0,5,1,0,2,4,29157.51
140808,2008,29126,1000.0,58250813.0,7,1,0,2,4,24711.88
140808,2009,29704,1000.0,60619753.0,7,1,0,2,4,16901.68
140808,2010,30164,1000.0,65573691.0,2,1,0,2,4,1685.29
140809,2006,10090,500.0,13104324.0,1,0,0,2,1,1665.0
140809,2007,10302,500.0,14510332.0,0,0,0,2,1,0.0
140809,2008,13444,500.0,20682747.0,1,0,0,2,4,7500.0
140809,2009,13824,500.0,21600662.0,1,0,0,2,4,3929.67
140809,2010,13365,500.0,22652092.0,2,0,0,2,4,7665.34
140810,2006,11178,500.0,18028687.0,0,0,0,2,4,0.0
140810,2007,9621,500.0,19240445.0,1,0,0,2,4,5378.11
140810,2008,10949,500.0,20276138.0,3,0,0,2,4,5275.58
140810,2009,11411,500.0,21132149.0,0,0,0,2,4,0.0
140810,2010,11786,500.0,24554717.0,1,0,0,2,4,4176.0
140813,2006,4964,500.0,7092057.0,0,1,0,2,4,0.0
140813,2007,5444,500.0,8006616.0,1,1,0,2,4,29002.25
140813,2008,7095,500.0,9335587.0,1,1,0,2,4,1525.0
140813,2009,7039,500.0,9775488.0,0,1,0,2,4,0.0
140813,2010,6949,500.0,9518940.0,0,1,0,2,4,0.0
140815,2006,17103,1000.0,18002961.0,0,1,0,2,4,0.0
140815,2007,9829,5000.0,19271423.0,0,1,0,2,4,0.0
140815,2008,9744,5000.0,20298689.0,1,1,1,2,4,14790.08
140815,2009,10299,5000.0,21457065.0,0,1,0,2,4,0.0
140815,2010,9755,5000.0,22685856.0,0,1,0,2,4,0.0
140817,2006,32425,15000.0,87636645.0,0,1,0,2,4,0.0
140817,2007,29409,15000.0,94865483.0,1,1,0,2,4,1841.0
140817,2008,30309,15000.0,101028402.0,0,1,0,2,4,0.0
140817,2009,31683,15000.0,105610487.0,0,1,0,2,4,0.0
140817,2010,33039,15000.0,127073466.0,3,1,1,2,4,40744.0
140818,2006,46535,2500.0,77556292.0,3,1,0,2,4,17512.25
140818,2007,41202,2500.0,77737959.0,0,1,0,2,4,0.0
140818,2008,40709,2500.0,83079220.0,1,1,0,2,4,41580.57
140818,2009,48850,2500.0,99694730.0,1,1,0,2,4,6390.0
140818,2010,41826,2500.0,97267681.0,0,1,0,2,4,0.0
140820,2006,8357,500.0,10852491.0,1,0,0,2,1,1928.0
140820,2007,7125,500.0,11310171.0,1,0,0,2,1,928.18
140820,2008,7806,500.0,12009438.0,3,0,0,2,1,7855.27
140820,2009,7208,500.0,12645056.0,1,0,0,2,1,1961.9
140820,2010,7113,500.0,12056509.0,3,0,0,2,2,15318.25
140827,2006,78006,25000.0,205276834.0,0,1,0,2,4,0.0
140827,2007,83902,25000.0,254249412.0,0,1,0,2,4,0.0
140827,2008,86191,25000.0,253506177.0,0,1,1,2,4,0.0
140827,2009,87647,25000.0,265596004.0,143,1,1,2,4,35281.28
140827,2010,82410,25000.0,284170849.0,8,1,0,2,4,253020.26
140828,2006,17734,15000.0,32243683.0,0,1,0,2,4,0.0
140828,2007,16474,15000.0,33621481.0,0,1,0,2,4,0.0
140828,2008,17323,15000.0,35353636.0,0,1,1,2,4,0.0
140828,2009,15443,15000.0,36768242.0,0,1,1,2,4,0.0
140828,2010,14864,15000.0,35392054.0,3,1,1,2,4,47345.0
140830,2006,3948,500.0,7179094.0,0,1,0,2,1,0.0
140837,2006,14028,500.0,17106912.0,0,0,0,2,4,0.0
140837,2007,16235,1000.0,26185821.0,0,0,0,2,4,0.0
140837,2008,17053,1000.0,27956211.0,1,0,1,2,4,2762.82
140837,2009,17436,1000.0,29550791.0,2,0,0,2,4,31844.0
140837,2010,16457,1000.0,31053090.0,2,0,0,2,4,5507.82
140838,2006,4542,2500.0,8411594.0,1,0,0,2,1,22081.34
140838,2007,4254,2500.0,9051661.0,0,0,0,2,1,0.0
140838,2008,4094,2500.0,9521357.0,0,0,0,2,1,0.0
140838,2009,5016,2500.0,10236176.0,4,0,1,2,1,8058.6
140838,2010,4708,2500.0,10697233.0,2,0,0,2,3,4000.0
140839,2006,104460,5000.0,227086449.0,3,1,0,2,1,188546.86
140839,2007,100779,5000.0,234370091.0,0,1,0,2,1,0.0
140839,2008,105723,5000.0,251720525.0,0,1,0,2,4,0.0
140839,2009,102804,5000.0,263602019.0,3,1,1,2,4,15373.95
140839,2010,99745,5000.0,284985820.0,1,1,0,2,4,8180.0
140840,2006,26317,5000.0,47848309.0,0,1,0,2,1,0.0
140840,2007,26135,2500.0,50259717.0,3,1,0,2,4,22058.2
140840,2008,26155,2500.0,53377478.0,6,1,0,2,4,7782.5
140840,2009,29927,2500.0,56466696.0,3,1,0,2,4,26200.5
140840,2010,26923,2500.0,59829732.0,3,1,0,2,4,20623.21
140841,2006,19345,500.0,29310734.0,1,0,0,2,4,2242.45
140841,2007,16611,2500.0,32571728.0,7,0,0,2,4,78293.93
140841,2008,21231,500.0,34806219.0,4,0,0,2,4,16892.0
140841,2009,24537,500.0,36622360.0,1,0,0,2,4,2498.29
140841,2010,24646,500.0,39750933.0,5,0,0,2,4,20691.01
140842,2006,4676,500.0,5027858.0,0,0,0,2,1,0.0
140842,2007,5021,500.0,5341464.0,0,0,0,2,1,0.0
140842,2008,4669,500.0,5764284.0,0,0,1,2,1,0.0
140842,2009,4840,500.0,5975827.0,0,0,1,2,1,0.0
140842,2010,4113,500.0,5875084.0,1,0,1,2,1,1500.0
140843,2006,3986,10000.0,7663977.0,0,0,0,2,1,0.0
140843,2007,3821,10000.0,8130436.0,0,0,0,2,1,0.0
140843,2008,4022,10000.0,8557462.0,0,0,1,2,1,0.0
140843,2009,3947,10000.0,8969508.0,0,0,1,2,1,0.0
140843,2010,3305,10000.0,8696688.0,0,0,1,2,1,0.0
140844,2006,9702,500.0,12438609.0,1,0,0,2,1,905.5
140844,2007,8836,1000.0,13188570.0,0,0,0,2,1,0.0
140844,2009,11333,1000.0,15962187.0,0,0,0,2,3,0.0
140844,2010,9115,1000.0,15191048.0,2,0,1,2,4,16553.19
140845,2006,8605,1000.0,9667990.0,0,1,0,2,1,0.0
140845,2007,6855,1000.0,9391636.0,0,1,0,2,1,0.0
140845,2008,7126,1000.0,9897289.0,0,1,1,2,1,0.0
140845,2009,5484,1000.0,10346528.0,0,1,1,2,1,0.0
140845,2010,5101,1000.0,10002654.0,0,1,1,2,1,0.0
140847,2006,7897,1000.0,11964256.0,0,0,0,2,1,0.0
140847,2007,6623,1000.0,12264553.0,0,0,0,2,1,0.0
140847,2008,6678,1000.0,13094262.0,0,0,1,2,1,0.0
140847,2009,6701,1000.0,13676129.0,0,0,1,2,4,0.0
140847,2010,6599,1000.0,13469116.0,1,0,1,2,4,2092.0
140848,2006,6072,500.0,9487854.0,2,0,0,2,4,4615.68
140848,2009,6292,1000.0,11234983.0,0,0,0,2,4,0.0
140848,2010,5713,1000.0,11902950.0,0,0,0,2,4,0.0
140849,2008,6330,1000.0,7360150.0,0,1,0,2,1,0.0
140849,2009,9868,1000.0,12491161.0,0,1,0,2,1,0.0
140849,2010,10712,1000.0,11902690.0,0,1,1,2,1,0.0
140850,2006,28398,5000.0,72817237.0,0,1,0,2,1,0.0
140850,2007,32100,5000.0,76427728.0,1,1,0,2,1,7940.65
140850,2008,31030,5000.0,79562832.0,1,1,0,2,4,12744.25
140850,2009,27959,5000.0,87374209.0,0,1,0,2,4,0.0
140850,2010,30825,5000.0,90663181.0,0,1,0,2,4,0.0
140851,2006,23700,1000.0,35372461.0,2,1,0,2,1,12235.28
140851,2007,22373,1000.0,37920628.0,3,1,0,2,1,4546.29
140851,2008,22461,1000.0,40110115.0,3,1,0,2,1,41845.61
140851,2009,23492,1000.0,41952039.0,3,1,0,2,1,9071.77
140851,2010,21699,1000.0,45206699.0,0,1,0,2,4,0.0
140852,2006,4053,2500.0,7648538.0,0,1,0,2,4,0.0
140852,2007,4564,2500.0,8151580.0,0,1,0,2,4,0.0
140852,2008,5267,2500.0,9576002.0,0,1,1,2,4,0.0
140852,2009,4530,2500.0,10066869.0,1,1,1,2,4,2691.21
140852,2010,4559,2500.0,9911156.0,0,1,0,2,4,0.0
140853,2006,11476,500.0,19786489.0,2,1,0,2,1,2210.0
140854,2006,11404,500.0,20007000.0,0,0,0,2,1,0.0
140854,2007,11992,500.0,24984186.0,1,0,0,2,1,10305.03
140854,2008,12865,500.0,25730413.0,1,0,0,2,2,945.24
140854,2009,13751,500.0,26963363.0,0,0,0,2,2,0.0
140854,2010,13416,500.0,28544818.0,0,0,0,2,2,0.0
140856,2006,10321,1000.0,15403714.0,2,0,0,2,1,6713.58
140856,2007,10058,1000.0,16488785.0,0,0,0,2,1,0.0
140856,2008,9894,1000.0,17356787.0,3,0,0,2,1,29725.6
140856,2009,10708,1000.0,18149916.0,3,0,0,2,1,7720.2
140856,2010,10736,1000.0,20256836.0,3,0,0,2,2,2625.51
140857,2006,7132,2500.0,9770831.0,0,0,0,2,4,0.0
140857,2007,6439,2500.0,10554080.0,0,0,0,2,4,0.0
140857,2008,6650,2500.0,11082648.0,0,0,1,2,4,0.0
140857,2009,6976,2500.0,11436741.0,0,0,1,2,4,0.0
140857,2010,6060,2500.0,12118938.0,2,0,1,2,4,1000.0
140858,2006,2288,500.0,2630587.0,0,0,0,2,1,0.0
140858,2007,2318,500.0,2935043.0,0,0,0,2,1,0.0
140858,2008,2668,500.0,3420824.0,0,0,1,2,1,0.0
140858,2009,2823,500.0,3572698.0,0,0,1,2,1,0.0
140858,2010,2770,500.0,3901894.0,0,0,1,2,1,0.0
140859,2006,5340,5000.0,9708643.0,2,1,0,2,1,14935.01
140859,2007,4525,500.0,6960905.0,0,1,0,2,1,0.0
140859,2008,4889,500.0,7408012.0,0,1,0,2,1,0.0
140859,2009,5156,500.0,7812737.0,0,1,1,2,4,0.0
140859,2010,4719,500.0,8278751.0,0,1,1,2,4,0.0
140860,2006,6669,500.0,10586833.0,0,0,0,2,4,0.0
140860,2007,6694,500.0,11347263.0,2,0,0,2,4,3645.5
140860,2008,6802,500.0,11933016.0,1,0,0,2,4,3649.5
140860,2009,8267,500.0,13778604.0,0,0,0,2,4,0.0
140860,2010,8125,500.0,14774082.0,1,0,0,2,4,5695.0
140861,2006,19385,5000.0,24537420.0,0,0,0,2,1,0.0
140861,2007,11731,5000.0,26069444.0,0,0,0,2,1,0.0
140861,2008,12936,5000.0,27522719.0,0,0,1,2,1,0.0
140861,2009,13325,5000.0,28967708.0,0,0,1,2,1,0.0
140861,2010,11655,5000.0,28425488.0,0,0,1,2,4,0.0
140863,2006,7559,1000.0,12192887.0,0,0,0,2,1,0.0
140863,2007,6687,1000.0,12859775.0,0,0,0,2,1,0.0
140863,2008,6366,1000.0,15159401.0,0,0,1,2,1,0.0
140863,2009,5847,1000.0,15803983.0,0,0,1,2,1,0.0
140863,2010,5223,1000.0,14115716.0,2,0,1,2,4,2272.5
140864,2006,10800,500.0,14999818.0,1,0,0,2,4,873.0
140864,2007,9640,500.0,15548576.0,2,0,0,2,4,1370.0
140864,2008,13625,500.0,21975027.0,0,0,0,2,4,0.0
140864,2009,11629,1000.0,21942094.0,0,0,0,2,4,0.0
140864,2010,10512,1000.0,21023299.0,0,0,1,2,4,0.0
140866,2006,35990,1000.0,57127672.0,1,1,0,2,1,1500.0
140866,2008,34493,1000.0,65080968.0,0,1,0,2,4,0.0
140866,2009,29286,1000.0,65080968.0,0,1,0,2,4,0.0
140866,2010,33547,1000.0,67095517.0,2,1,1,2,4,24050.2
140867,2006,4338,500.0,4929244.0,0,0,0,2,1,0.0
140867,2007,4473,500.0,6044942.0,0,0,0,2,1,0.0
140867,2008,4419,500.0,6696773.0,0,0,1,2,1,0.0
140867,2009,3916,500.0,6992381.0,0,0,1,2,1,0.0
140867,2010,3956,500.0,6593616.0,1,0,1,2,1,2132.0
140869,2006,8140,500.0,9356075.0,0,0,0,2,1,0.0
140869,2007,6655,500.0,8424189.0,0,0,0,2,1,0.0
140869,2008,6055,500.0,8902970.0,0,0,1,2,1,0.0
140869,2009,6397,500.0,9271497.0,0,0,1,2,1,0.0
140869,2010,8570,500.0,14048766.0,4,0,1,2,1,6436.33
140870,2006,2519,2500.0,5248043.0,3,0,0,2,1,44410.85
140870,2007,2284,2500.0,4964771.0,2,0,0,2,1,5548.13
140870,2008,2386,2500.0,5188141.0,1,0,0,2,1,4900.0
140870,2009,2205,2500.0,5512775.0,0,0,0,2,4,0.0
140870,2010,2224,2500.0,5423465.0,3,0,0,2,4,9971.95
140871,2006,11800,2500.0,17878875.0,0,0,0,2,1,0.0
140871,2007,10156,2500.0,19160635.0,0,0,0,2,1,0.0
140871,2008,10481,2500.0,21389040.0,4,0,1,2,4,46684.53
140871,2009,12318,2500.0,25141289.0,2,0,0,2,4,3187.2
140871,2010,11261,2500.0,26812618.0,0,0,0,2,4,0.0
140873,2006,3089,1000.0,3286219.0,0,0,0,2,1,0.0
140873,2007,2850,1000.0,3519079.0,0,0,0,2,1,0.0
140873,2008,2968,1000.0,3709403.0,1,0,1,2,1,40022.42
140873,2009,2680,1000.0,3885371.0,0,0,0,2,1,0.0
140873,2010,2712,500.0,4108447.0,0,0,0,2,1,0.0
140874,2006,6233,1000.0,8905549.0,0,0,0,2,4,0.0
140874,2007,6054,1000.0,9172549.0,2,0,0,2,4,5913.32
140874,2008,6711,1000.0,10017660.0,0,0,0,2,4,0.0
140874,2009,5309,1000.0,10017660.0,0,0,0,2,4,0.0
140874,2010,5639,1000.0,12814027.0,0,0,1,2,1,0.0
140875,2006,6135,1000.0,6197244.0,0,1,0,2,1,0.0
140875,2007,4650,1000.0,6369540.0,0,1,0,2,1,0.0
140875,2008,6654,500.0,8530801.0,0,1,1,2,1,0.0
140875,2009,6294,1000.0,8741362.0,0,1,1,2,1,0.0
140875,2010,6040,1000.0,9292198.0,1,1,1,2,1,7113.4
140876,2006,3220,1000.0,4024859.0,1,1,0,2,1,3150.0
140877,2007,6498,5000.0,9845914.0,0,1,0,2,1,0.0
140877,2008,6508,5000.0,18593515.0,0,1,0,2,1,0.0
140877,2009,8637,5000.0,19193054.0,0,1,1,2,1,0.0
140877,2010,7480,5000.0,18701148.0,1,1,1,2,1,24879.0
150006,2006,1261,500.0,1705135.0,0,0,0,6,1,0.0
150006,2007,1296,500.0,1798692.0,0,0,0,6,1,0.0
150006,2008,1350,500.0,1874227.0,0,0,1,6,1,0.0
150006,2009,1209,500.0,1981680.0,1,0,1,6,1,2163.5
150006,2010,1184,500.0,1909796.0,0,0,0,6,1,0.0
150010,2006,637,500.0,664519.0,0,1,0,6,1,0.0
150010,2007,637,500.0,699666.0,0,1,0,6,1,0.0
150010,2008,658,500.0,731036.0,0,1,1,6,1,0.0
150010,2009,598,500.0,767870.0,0,1,1,6,1,0.0
150010,2010,593,500.0,740617.0,1,1,1,6,1,6971.0
150023,2006,2444,1000.0,3054892.0,0,0,0,6,4,0.0
150023,2007,2237,1000.0,3194577.0,0,0,0,6,4,0.0
150023,2008,2371,1000.0,3436210.0,1,0,1,6,4,57314.71
150023,2009,1959,1000.0,3561117.0,0,0,0,6,4,0.0
150023,2010,1893,1000.0,3442994.0,0,0,0,6,4,0.0
150050,2006,472,500.0,575360.0,0,1,0,6,1,0.0
150050,2007,486,500.0,607051.0,0,1,0,6,1,0.0
150050,2008,494,500.0,625379.0,0,1,1,6,1,0.0
150050,2009,458,500.0,673307.0,0,1,1,6,1,0.0
150050,2010,442,500.0,629783.0,0,1,1,6,1,0.0
150130,2006,1458,500.0,1918719.0,0,0,0,6,1,0.0
150130,2007,1498,500.0,2023621.0,0,0,0,6,1,0.0
150130,2008,1544,500.0,2115238.0,0,0,1,6,1,0.0
150130,2009,1637,500.0,2557708.0,1,0,1,6,1,1526.07
150130,2010,2450,500.0,2474282.0,0,0,0,6,1,0.0
150133,2006,522,1000.0,573500.0,0,0,0,6,1,0.0
150133,2007,929,500.0,1055979.0,0,0,0,6,1,0.0
150133,2008,913,500.0,1099291.0,0,0,1,6,1,0.0
150133,2009,939,500.0,1131780.0,0,0,1,6,1,0.0
150133,2010,763,500.0,1090342.0,0,0,1,6,1,0.0
150135,2006,1871,2500.0,3225036.0,0,0,0,6,1,0.0
150135,2007,1828,2500.0,3447761.0,0,0,0,6,1,0.0
150135,2008,1958,2500.0,3625940.0,0,0,1,6,4,0.0
150135,2009,1962,2500.0,3774861.0,0,0,1,6,4,0.0
150135,2010,1836,2500.0,4079769.0,0,0,1,6,4,0.0
150140,2006,728,500.0,817735.0,0,0,0,6,1,0.0
150140,2007,734,500.0,853064.0,0,0,0,6,1,0.0
150140,2008,692,500.0,804915.0,0,0,1,6,1,0.0
150140,2009,605,500.0,829610.0,0,0,1,6,1,0.0
150140,2010,584,500.0,799265.0,1,0,1,6,2,840.6
150183,2006,60,500.0,50000.0,0,0,0,6,1,0.0
150183,2007,439,1000.0,430000.0,0,0,0,6,1,0.0
150183,2008,463,1000.0,662025.0,0,0,1,6,2,0.0
150183,2009,356,1000.0,672936.0,0,0,1,6,2,0.0
150183,2010,344,1000.0,649433.0,0,0,1,6,2,0.0
150190,2006,1332,500.0,1930185.0,0,0,0,6,1,0.0
150190,2007,1297,500.0,2059371.0,0,0,0,6,1,0.0
150190,2008,1337,500.0,2155958.0,3,0,1,6,1,21763.72
150190,2009,1338,500.0,2230670.0,1,0,0,6,1,1015.0
150190,2010,1308,500.0,2379974.0,1,0,0,6,1,1899.0
150200,2006,100,500.0,12594.0,0,1,0,6,1,0.0
150200,2007,100,500.0,13375.0,0,1,0,6,1,0.0
150200,2008,33,500.0,13777.0,0,1,1,6,1,0.0
150200,2009,34,500.0,14452.0,0,1,1,6,3,0.0
150200,2010,33,500.0,14119.0,0,1,1,6,3,0.0
150201,2006,1038,1000.0,1482857.0,0,0,0,6,1,0.0
150201,2007,910,1000.0,1543517.0,0,0,0,6,1,0.0
150260,2006,2641,1000.0,2379718.0,0,0,0,6,1,0.0
150260,2007,2743,1000.0,2798126.0,0,0,0,6,1,0.0
150260,2008,2697,1000.0,2964463.0,0,0,1,6,1,0.0
150260,2009,2676,1000.0,3110590.0,0,0,1,6,1,0.0
150260,2010,2328,1000.0,3234133.0,0,0,1,6,4,0.0
150264,2006,593,500.0,494750.0,0,0,0,6,1,0.0
150264,2007,1222,500.0,1259729.0,0,0,0,6,1,0.0
150264,2008,1201,500.0,1334054.0,0,0,1,6,1,0.0
150264,2009,1027,500.0,1369726.0,0,0,1,6,1,0.0
150264,2010,1039,500.0,1332389.0,0,0,1,6,1,0.0
150265,2006,1748,500.0,1782818.0,1,0,0,6,1,1500.0
150265,2007,1669,500.0,1897908.0,1,0,0,6,1,1866.12
150281,2006,3188,2500.0,3936451.0,0,0,0,6,1,0.0
150281,2007,2796,2500.0,4172790.0,0,0,0,6,1,0.0
150281,2008,2766,2500.0,4390074.0,0,0,1,6,1,0.0
150281,2009,2695,2500.0,4566563.0,0,0,1,6,1,0.0
150281,2010,2255,2500.0,4510733.0,1,0,1,6,3,3858.2
150285,2006,1728,500.0,3142578.0,0,0,0,6,4,0.0
150285,2007,1797,500.0,3454745.0,1,0,0,6,4,11400.0
150285,2008,1985,500.0,3608492.0,0,0,0,6,4,0.0
150285,2009,1909,500.0,3819270.0,0,0,0,6,4,0.0
150285,2010,1910,500.0,3744966.0,0,0,1,6,4,0.0
150295,2006,1920,1000.0,2560340.0,0,1,0,6,4,0.0
150295,2007,1752,1000.0,2737617.0,0,1,0,6,4,0.0
150295,2008,4422,1000.0,6908320.0,0,1,1,6,4,0.0
150295,2009,3947,1000.0,7309600.0,0,1,1,6,4,0.0
150295,2010,3337,1000.0,7099373.0,0,1,1,6,4,0.0
150300,2006,277,500.0,227304.0,0,0,0,6,1,0.0
150300,2007,264,500.0,241231.0,0,0,0,6,1,0.0
150300,2008,265,500.0,253249.0,0,0,1,6,1,0.0
150300,2009,276,500.0,265367.0,0,0,1,6,1,0.0
150300,2010,218,500.0,254309.0,0,0,1,6,1,0.0
150304,2006,2690,1000.0,3056303.0,1,0,0,6,1,1898.76
150304,2007,2740,1000.0,3222992.0,0,0,0,6,1,0.0
150304,2008,2290,1000.0,2791746.0,0,0,0,6,1,0.0
150304,2009,2086,1000.0,2937176.0,0,0,1,6,1,0.0
150304,2010,2067,1000.0,2870618.0,1,0,1,6,1,1627.0
150306,2006,1725,500.0,3520951.0,2,1,0,6,1,523.0
150306,2007,1762,500.0,3672877.0,0,1,0,6,1,0.0
150306,2008,1783,500.0,3792566.0,1,1,0,6,1,4606.14
150306,2009,1720,500.0,4002472.0,0,1,0,6,2,0.0
150306,2010,1710,500.0,3978335.0,0,1,0,6,2,0.0
150350,2006,2316,2500.0,4370011.0,0,1,0,6,3,0.0
150350,2007,2377,2500.0,4569775.0,0,1,0,6,3,0.0
150350,2008,2597,2500.0,4810084.0,0,1,1,6,3,0.0
150350,2009,2308,2500.0,5016173.0,0,1,1,6,4,0.0
150350,2010,2417,2500.0,5144720.0,1,1,1,6,4,7111.0
150353,2006,3011,500.0,3860546.0,3,1,0,6,1,77401.5
150353,2007,2962,500.0,4172861.0,0,1,0,6,1,0.0
150353,2008,3411,500.0,4803010.0,0,1,0,6,1,0.0
150353,2009,3564,500.0,5019723.0,0,1,1,6,1,0.0
150353,2010,5255,500.0,8340119.0,1,1,1,6,4,1086.0
150372,2006,508,5000.0,1239507.0,0,1,0,6,1,0.0
150372,2007,519,5000.0,1297421.0,0,1,0,6,1,0.0
150372,2008,548,5000.0,1369337.0,0,1,1,6,1,0.0
150372,2009,492,5000.0,1446701.0,0,1,1,6,1,0.0
150372,2010,507,5000.0,1407756.0,0,1,1,6,1,0.0
150405,2006,830,500.0,1138544.0,0,1,0,6,1,0.0
150405,2007,847,500.0,1192304.0,2,1,0,6,1,10614.2
150405,2008,880,500.0,1256613.0,0,1,0,6,1,0.0
150405,2009,793,500.0,1300375.0,1,1,0,6,3,1888.48
150405,2010,795,500.0,1262480.0,0,1,0,6,3,0.0
150430,2006,416,500.0,477992.0,0,1,0,6,1,0.0
150430,2007,423,500.0,504037.0,0,1,0,6,1,0.0
150430,2008,444,500.0,527673.0,0,1,1,6,1,0.0
